"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
1629,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",316,"Jomba",1629,"Guriro",NA,"Cell","Cell"
1630,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",316,"Jomba",1630,"Kavumu",NA,"Cell","Cell"
1631,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",316,"Jomba",1631,"Nyamitanzi",NA,"Cell","Cell"
1632,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",317,"Kabatwa",1632,"Batikoti",NA,"Cell","Cell"
1633,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",317,"Kabatwa",1633,"Cyamvumba",NA,"Cell","Cell"
1634,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",317,"Kabatwa",1634,"Gihorwe",NA,"Cell","Cell"
1635,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",317,"Kabatwa",1635,"Myuga",NA,"Cell","Cell"
1636,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",317,"Kabatwa",1636,"Ngando",NA,"Cell","Cell"
1637,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",317,"Kabatwa",1637,"Rugarama",NA,"Cell","Cell"
1638,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",318,"Karago",1638,"Busoro",NA,"Cell","Cell"
1639,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",318,"Karago",1639,"Cyamabuye",NA,"Cell","Cell"
1640,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",318,"Karago",1640,"Gatagara",NA,"Cell","Cell"
1641,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",318,"Karago",1641,"Gihirwa",NA,"Cell","Cell"
1642,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",318,"Karago",1642,"Kadahenda",NA,"Cell","Cell"
1643,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",318,"Karago",1643,"Karengera",NA,"Cell","Cell"
1644,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",319,"Kintobo",1644,"Gatovu",NA,"Cell","Cell"
1645,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",319,"Kintobo",1645,"Kintobo",NA,"Cell","Cell"
1646,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",319,"Kintobo",1646,"Nyagisozi",NA,"Cell","Cell"
1647,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",319,"Kintobo",1647,"Nyamugari",NA,"Cell","Cell"
1648,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",319,"Kintobo",1648,"Rukondo",NA,"Cell","Cell"
1649,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",319,"Kintobo",1649,"Ryinyo",NA,"Cell","Cell"
1650,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",320,"Mukamira",1650,"Gasizi",NA,"Cell","Cell"
1651,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",320,"Mukamira",1651,"Jaba",NA,"Cell","Cell"
1652,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",320,"Mukamira",1652,"Kanyove",NA,"Cell","Cell"
1653,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",320,"Mukamira",1653,"Rubaya",NA,"Cell","Cell"
1654,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",320,"Mukamira",1654,"Rugeshi",NA,"Cell","Cell"
1655,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",320,"Mukamira",1655,"Rukoma",NA,"Cell","Cell"
1656,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",320,"Mukamira",1656,"Rurengeri",NA,"Cell","Cell"
1657,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",321,"Muringa",1657,"Gisizi",NA,"Cell","Cell"
1658,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",321,"Muringa",1658,"Mulinga",NA,"Cell","Cell"
1659,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",321,"Muringa",1659,"Mwiyanike",NA,"Cell","Cell"
1660,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",321,"Muringa",1660,"Nkomane",NA,"Cell","Cell"
1661,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",321,"Muringa",1661,"Nyamasheke",NA,"Cell","Cell"
1662,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",321,"Muringa",1662,"Rwantobo",NA,"Cell","Cell"
1663,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",322,"Rambura",1663,"Birembo",NA,"Cell","Cell"
1664,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",322,"Rambura",1664,"Guriro",NA,"Cell","Cell"
1665,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",322,"Rambura",1665,"Kibisabo",NA,"Cell","Cell"
1666,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",322,"Rambura",1666,"Mutaho",NA,"Cell","Cell"
1667,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",322,"Rambura",1667,"Nyundo",NA,"Cell","Cell"
1668,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",322,"Rambura",1668,"Rugamba",NA,"Cell","Cell"
1669,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",323,"Rugera",1669,"Gakoro",NA,"Cell","Cell"
1670,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",323,"Rugera",1670,"Marangara",NA,"Cell","Cell"
1671,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",323,"Rugera",1671,"Nyagahondo",NA,"Cell","Cell"
1672,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",323,"Rugera",1672,"Nyarutembe",NA,"Cell","Cell"
1673,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",323,"Rugera",1673,"Rurembo",NA,"Cell","Cell"
1674,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",323,"Rugera",1674,"Tyazo",NA,"Cell","Cell"
1675,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",324,"Rurembo",1675,"Gahondo",NA,"Cell","Cell"
1676,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",324,"Rurembo",1676,"Gitega",NA,"Cell","Cell"
1677,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",324,"Rurembo",1677,"Kirimbogo",NA,"Cell","Cell"
1678,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",324,"Rurembo",1678,"Murambi",NA,"Cell","Cell"
1679,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",324,"Rurembo",1679,"Mwana",NA,"Cell","Cell"
1680,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",324,"Rurembo",1680,"Rwaza",NA,"Cell","Cell"
1681,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",325,"Shyira",1681,"Cyimanzovu",NA,"Cell","Cell"
1682,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",325,"Shyira",1682,"Kanyamitana",NA,"Cell","Cell"
1683,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",325,"Shyira",1683,"Kintarure",NA,"Cell","Cell"
1684,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",325,"Shyira",1684,"Mpinga",NA,"Cell","Cell"
1685,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",325,"Shyira",1685,"Mutanda",NA,"Cell","Cell"
1686,189,"RWA","Rwanda",4,"Iburengerazuba",23,"Nyabihu",325,"Shyira",1686,"Shaki",NA,"Cell","Cell"
1687,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",326,"Bushekeri",1687,"Buvungira",NA,"Cell","Cell"
1688,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",326,"Bushekeri",1688,"Mpumbu",NA,"Cell","Cell"
1689,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",326,"Bushekeri",1689,"Ngoma",NA,"Cell","Cell"
1690,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",326,"Bushekeri",1690,"Nyarusange",NA,"Cell","Cell"
1691,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",327,"Bushenge",1691,"Gasheke",NA,"Cell","Cell"
1692,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",327,"Bushenge",1692,"Impala",NA,"Cell","Cell"
1693,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",327,"Bushenge",1693,"Kagatamu",NA,"Cell","Cell"
1694,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",327,"Bushenge",1694,"Karusimbi",NA,"Cell","Cell"
1695,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",328,"Cyato",1695,"Bisumo",NA,"Cell","Cell"
1696,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",328,"Cyato",1696,"Murambi",NA,"Cell","Cell"
1697,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",328,"Cyato",1697,"Mutongo",NA,"Cell","Cell"
1698,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",328,"Cyato",1698,"Rugari",NA,"Cell","Cell"
1699,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",329,"Gihombo",1699,"Butare",NA,"Cell","Cell"
1700,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",329,"Gihombo",1700,"Gitwa",NA,"Cell","Cell"
1701,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",329,"Gihombo",1701,"Jarama",NA,"Cell","Cell"
1702,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",329,"Gihombo",1702,"Kibingo",NA,"Cell","Cell"
1703,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",329,"Gihombo",1703,"Mubuga",NA,"Cell","Cell"
1704,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",330,"Kagano",1704,"Gako",NA,"Cell","Cell"
1705,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",330,"Kagano",1705,"Mubumbano",NA,"Cell","Cell"
1706,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",330,"Kagano",1706,"Ninzi",NA,"Cell","Cell"
1707,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",330,"Kagano",1707,"Rwesero",NA,"Cell","Cell"
1708,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",330,"Kagano",1708,"Shara",NA,"Cell","Cell"
1709,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",331,"Kanjongo",1709,"Kibogora",NA,"Cell","Cell"
1710,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",331,"Kanjongo",1710,"Kigarama",NA,"Cell","Cell"
1711,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",331,"Kanjongo",1711,"Kigoya",NA,"Cell","Cell"
1712,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",331,"Kanjongo",1712,"Raro",NA,"Cell","Cell"
1713,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",331,"Kanjongo",1713,"Susa",NA,"Cell","Cell"
1714,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",332,"Karambi",1714,"Gasovu",NA,"Cell","Cell"
1715,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",332,"Karambi",1715,"Gitwe",NA,"Cell","Cell"
1716,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",332,"Karambi",1716,"Kabuga",NA,"Cell","Cell"
1717,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",332,"Karambi",1717,"Kagarama",NA,"Cell","Cell"
1718,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",332,"Karambi",1718,"Rushyarara",NA,"Cell","Cell"
1719,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",333,"Karengera",1719,"Gasayo",NA,"Cell","Cell"
1720,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",333,"Karengera",1720,"Gashashi",NA,"Cell","Cell"
1721,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",333,"Karengera",1721,"Higiro",NA,"Cell","Cell"
1722,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",333,"Karengera",1722,"Miko",NA,"Cell","Cell"
1723,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",333,"Karengera",1723,"Mwezi",NA,"Cell","Cell"
1724,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",334,"Kirimbi",1724,"Cyimpindu",NA,"Cell","Cell"
1725,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",334,"Kirimbi",1725,"Karengera",NA,"Cell","Cell"
1726,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",334,"Kirimbi",1726,"Muhororo",NA,"Cell","Cell"
1727,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",334,"Kirimbi",1727,"Nyarusange",NA,"Cell","Cell"
1728,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",335,"Lac Kivu",1728,"Lac Kivu","Lake Kivu","Water body","Water body"
1729,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",336,"Macuba",1729,"Gatare",NA,"Cell","Cell"
1730,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",336,"Macuba",1730,"Mutongo",NA,"Cell","Cell"
1731,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",336,"Macuba",1731,"Nyakabingo",NA,"Cell","Cell"
1732,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",336,"Macuba",1732,"Rugari",NA,"Cell","Cell"
1733,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",336,"Macuba",1733,"Vugangoma",NA,"Cell","Cell"
1734,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",337,"Mahembe",1734,"Gisoke",NA,"Cell","Cell"
1735,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",337,"Mahembe",1735,"Kagarama",NA,"Cell","Cell"
1736,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",337,"Mahembe",1736,"Nyagatare",NA,"Cell","Cell"
1737,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",337,"Mahembe",1737,"Nyakavumu",NA,"Cell","Cell"
1738,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",338,"Nyabitekeri",1738,"Kigabiro",NA,"Cell","Cell"
1739,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",338,"Nyabitekeri",1739,"Kinunga",NA,"Cell","Cell"
1740,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",338,"Nyabitekeri",1740,"Mariba",NA,"Cell","Cell"
1741,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",338,"Nyabitekeri",1741,"Muyange",NA,"Cell","Cell"
1742,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",338,"Nyabitekeri",1742,"Ntango",NA,"Cell","Cell"
1743,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",339,"Rangiro",1743,"Banda",NA,"Cell","Cell"
1744,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",339,"Rangiro",1744,"Gakenke",NA,"Cell","Cell"
1745,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",339,"Rangiro",1745,"Jurwe",NA,"Cell","Cell"
1746,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",339,"Rangiro",1746,"Murambi",NA,"Cell","Cell"
1747,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",340,"Ruharambuga",1747,"Kanazi",NA,"Cell","Cell"
1748,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",340,"Ruharambuga",1748,"Ntendezi",NA,"Cell","Cell"
1749,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",340,"Ruharambuga",1749,"Save",NA,"Cell","Cell"
1750,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",340,"Ruharambuga",1750,"Wimana",NA,"Cell","Cell"
1751,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",341,"Shangi",1751,"Burimba",NA,"Cell","Cell"
1752,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",341,"Shangi",1752,"Mataba",NA,"Cell","Cell"
1753,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",341,"Shangi",1753,"Mugera",NA,"Cell","Cell"
1754,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",341,"Shangi",1754,"Nyamugari",NA,"Cell","Cell"
1755,189,"RWA","Rwanda",4,"Iburengerazuba",24,"Nyamasheke",341,"Shangi",1755,"Shangi",NA,"Cell","Cell"
1756,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",342,"Bugeshi",1756,"Buringo",NA,"Cell","Cell"
1757,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",342,"Bugeshi",1757,"Butaka",NA,"Cell","Cell"
1758,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",342,"Bugeshi",1758,"Hehu",NA,"Cell","Cell"
1759,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",342,"Bugeshi",1759,"Kabumba",NA,"Cell","Cell"
1760,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",342,"Bugeshi",1760,"Mutovu",NA,"Cell","Cell"
1761,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",342,"Bugeshi",1761,"Nsherima",NA,"Cell","Cell"
1762,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",342,"Bugeshi",1762,"Rusiza",NA,"Cell","Cell"
1763,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",343,"Busasamana",1763,"Gacurabwenge",NA,"Cell","Cell"
1764,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",343,"Busasamana",1764,"Gasiza",NA,"Cell","Cell"
1765,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",343,"Busasamana",1765,"Gihonga",NA,"Cell","Cell"
1766,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",343,"Busasamana",1766,"Kageshi",NA,"Cell","Cell"
1767,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",343,"Busasamana",1767,"Makoro",NA,"Cell","Cell"
1768,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",343,"Busasamana",1768,"Nyacyonga",NA,"Cell","Cell"
1769,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",343,"Busasamana",1769,"Rusura",NA,"Cell","Cell"
1770,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",344,"Cyanzarwe",1770,"Busigari",NA,"Cell","Cell"
1771,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",344,"Cyanzarwe",1771,"Cyanzarwe",NA,"Cell","Cell"
1772,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",344,"Cyanzarwe",1772,"Gora",NA,"Cell","Cell"
1773,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",344,"Cyanzarwe",1773,"Kinyanzovu",NA,"Cell","Cell"
1774,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",344,"Cyanzarwe",1774,"Makurizo",NA,"Cell","Cell"
1775,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",344,"Cyanzarwe",1775,"Rwangara",NA,"Cell","Cell"
1776,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",344,"Cyanzarwe",1776,"Rwanzekuma",NA,"Cell","Cell"
1777,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",344,"Cyanzarwe",1777,"Ryabizige",NA,"Cell","Cell"
1778,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",345,"Gisenyi",1778,"Amahoro",NA,"Cell","Cell"
1779,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",345,"Gisenyi",1779,"Bugoyi",NA,"Cell","Cell"
1780,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",345,"Gisenyi",1780,"Kivumu",NA,"Cell","Cell"
1781,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",345,"Gisenyi",1781,"Mbugangari",NA,"Cell","Cell"
1782,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",345,"Gisenyi",1782,"Nengo",NA,"Cell","Cell"
1783,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",345,"Gisenyi",1783,"Rubavu",NA,"Cell","Cell"
1784,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",345,"Gisenyi",1784,"Umuganda",NA,"Cell","Cell"
1785,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",346,"Kanama",1785,"Kamuhoza",NA,"Cell","Cell"
1786,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",346,"Kanama",1786,"Karambo",NA,"Cell","Cell"
1787,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",346,"Kanama",1787,"Mahoko",NA,"Cell","Cell"
1788,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",346,"Kanama",1788,"Musabike",NA,"Cell","Cell"
1789,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",346,"Kanama",1789,"Nkomane",NA,"Cell","Cell"
1790,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",346,"Kanama",1790,"Rusongati",NA,"Cell","Cell"
1791,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",346,"Kanama",1791,"Yungwe",NA,"Cell","Cell"
1792,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",347,"Kanzenze",1792,"Kanyirabigogo",NA,"Cell","Cell"
1793,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",347,"Kanzenze",1793,"Kirerema",NA,"Cell","Cell"
1794,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",347,"Kanzenze",1794,"Muramba",NA,"Cell","Cell"
1795,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",347,"Kanzenze",1795,"Nyamikongi",NA,"Cell","Cell"
1796,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",347,"Kanzenze",1796,"Nyamirango",NA,"Cell","Cell"
1797,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",347,"Kanzenze",1797,"Nyaruteme",NA,"Cell","Cell"
1798,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",348,"Lac Kivu",1798,"Lac Kivu","Lake Kivu","Water body","Water body"
1799,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",349,"Mudende",1799,"Bihungwe",NA,"Cell","Cell"
1800,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",349,"Mudende",1800,"Kanyundo",NA,"Cell","Cell"
1801,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",349,"Mudende",1801,"Micinyiro",NA,"Cell","Cell"
1802,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",349,"Mudende",1802,"Mirindi",NA,"Cell","Cell"
1803,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",349,"Mudende",1803,"Ndoranyi",NA,"Cell","Cell"
1804,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",349,"Mudende",1804,"Rungu",NA,"Cell","Cell"
1805,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",349,"Mudende",1805,"Rwanyakayaga",NA,"Cell","Cell"
1806,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",350,"Nyakiriba",1806,"Bisizi",NA,"Cell","Cell"
1807,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",350,"Nyakiriba",1807,"Gikombe",NA,"Cell","Cell"
1808,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",350,"Nyakiriba",1808,"Kanyefurwe",NA,"Cell","Cell"
1809,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",350,"Nyakiriba",1809,"Nyarushyamba",NA,"Cell","Cell"
1810,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",351,"Nyamyumba",1810,"Burushya",NA,"Cell","Cell"
1811,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",351,"Nyamyumba",1811,"Busoro",NA,"Cell","Cell"
1812,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",351,"Nyamyumba",1812,"Kinigi",NA,"Cell","Cell"
1813,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",351,"Nyamyumba",1813,"Kiraga",NA,"Cell","Cell"
1814,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",351,"Nyamyumba",1814,"Munanira",NA,"Cell","Cell"
1815,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",351,"Nyamyumba",1815,"Rubona",NA,"Cell","Cell"
1816,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",352,"Nyundo",1816,"Bahimba",NA,"Cell","Cell"
1817,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",352,"Nyundo",1817,"Gatovu",NA,"Cell","Cell"
1818,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",352,"Nyundo",1818,"Kavomo",NA,"Cell","Cell"
1819,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",352,"Nyundo",1819,"Kigarama",NA,"Cell","Cell"
1820,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",352,"Nyundo",1820,"Mukondo",NA,"Cell","Cell"
1821,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",352,"Nyundo",1821,"Nyundo",NA,"Cell","Cell"
1822,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",352,"Nyundo",1822,"Terimbere",NA,"Cell","Cell"
1823,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",353,"Rubavu",1823,"Buhaza",NA,"Cell","Cell"
1824,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",353,"Rubavu",1824,"Burinda",NA,"Cell","Cell"
1825,189,"RWA","Rwanda",4,"Iburengerazuba",25,"Rubavu",353,"Rubavu",1825,"Byahi",NA,"Cell","Cell"
